n,file,score,confidence,query,serp_position,source_domain,source_page,image_url,title,source_size,output_size,kb,quality_note,orig_file
1,vigo-essential.jpg,52.2,alta,"""Essential"" ""Nanda Vigo""",2,artorigo.com,https://artorigo.com/furniture/nanda-vigo-essential-aluminum-dining-room-table/id-5683,https://artorigo.com/ao_products/5683/l/furniture-dining-room-tables-1970-1979-modern-nanda-vigo-anna-maria-consadori-arte-antiquariato-design--28738.jpg,"Nanda Vigo ""Essential"" Aluminum Dining-room table",768x768,1600x1600,114.2,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
2,vigo-essential2.jpg,42.6,alta,"""Essential"" ""Nanda Vigo""",10,artorigo.com,https://artorigo.com/furniture/nanda-vigo-essential-aluminum-dining-room-table/id-5683,https://artorigo.com/ao_products/5683/l/furniture-dining-room-tables-1970-1979-modern-nanda-vigo-anna-maria-consadori-arte-antiquariato-design--28737.jpg,"Nanda Vigo ""Essential"" Aluminum Dining-room table",768x768,1600x1600,119.7,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
3,vigo-essential3.jpg,57.8,alta,"""Essential"" ""Nanda Vigo""",14,1stdibs.com,https://www.1stdibs.com/furniture/tables/tables/table-essential-nanda-vigo-1971/id-f_42130492/,https://a.1stdibscdn.com/table-essential-by-nanda-vigo-1971-for-sale/f_9831/f_421304921730477702838/f_42130492_1730477703030_bg_processed.jpg?width=768,"Table 'Essential' by Nanda Vigo, 1971 For Sale at 1stDibs",768x768,1600x1600,91.1,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
1,vigo-cronotopo.jpg,73.4,alta,"""Cronotopo"" ""Nanda Vigo""",1,gallerialuisadellepiane.it,https://www.gallerialuisadellepiane.it/project/cronotopo-by-nanda-vigo/,https://www.gallerialuisadellepiane.it/wp-content/uploads/2021/09/cronotipoVigo00WEB.jpg,Cronotopo by Nanda Vigo | Galleria Luisa Delle Piane,1200x900,1600x1600,213.6,"OK; sorgente 1200x900, 87.6KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1200x900; niente scontorno/crop",
1,vigo-andromeda.jpg,68.6,alta,"""Andromeda"" ""Nanda Vigo""",5,intondo.com,https://www.intondo.com/it/products/39407/decor/specchi/specchio-andromeda-di-nanda-vigo-anni-70,https://www.intondo.com/media/mounted_nas/app-models-product/2022/485852/conversions/intondo-andromeda-mirror-by-nanda-vigo-1970s-1-large.webp,"Specchio Andromeda di Nanda Vigo, anni '70 | intOndo",1280x1087,1600x1600,320.3,"OK; sorgente 1280x1087, 90.5KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1280x1087; niente scontorno/crop",
2,vigo-andromeda2.jpg,65.0,alta,"""Andromeda"" ""Nanda Vigo""",8,intondo.com,https://www.intondo.com/it/products/39407/decor/specchi/specchio-andromeda-di-nanda-vigo-anni-70,https://www.intondo.com/media/mounted_nas/app-models-product/2022/485857/conversions/intondo-andromeda-mirror-by-nanda-vigo-1970s-6-large.webp,"Specchio Andromeda di Nanda Vigo, anni '70 | intOndo",1280x1259,1600x1600,432.6,"OK; sorgente 1280x1259, 238.9KB; sfondo chiaro pulito ai bordi (88%); q=92; immagine preservata intera: sorgente 1280x1259; niente scontorno/crop",
1,vigo-pannelli-per-controsoffittature.jpg,16.0,media,"""Pannelli per controsoffittature"" ""Nanda Vigo"" ""pannelli in alluminio serigrafato""",19,dorotheum.com,https://www.dorotheum.com/it/l/8806003/,https://www.dorotheum.com/fileadmin/lot-images/38M231130/normal/nanda-vigo-a-8806003.jpg,Nanda Vigo * - Contemporary Art II 2023/11/30 - Prezzo realizzato: EUR  36.400 - Dorotheum,400x400,1600x1600,102.9,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (400x400); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 400x400; niente scontorno/crop,
2,vigo-pannelli-per-controsoffittature2.jpg,16.0,media,"""Pannelli per controsoffittature"" ""Nanda Vigo"" ""pannelli in alluminio serigrafato""",49,dorotheum.com,https://www.dorotheum.com/it/l/8806003/,https://www.dorotheum.com/fileadmin/lot-images/38M231130/normal/nanda-vigo-8806003.jpg,Nanda Vigo * - Contemporary Art II 2023/11/30 - Prezzo realizzato: EUR  36.400 - Dorotheum,382x400,1600x1600,123.3,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (382x400); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 382x400; niente scontorno/crop,
1,vigo-border-glas-italia.jpg,75.4,alta,"""Border"" ""Nanda Vigo""",1,mutualart.com,https://www.mutualart.com/Artwork/Un-tavolo-della-serie--Border--/8DE89E55183B3E324992BBAE8FCD43AF,https://media.mutualart.com/Images//2023_10/09/16/163103343/nanda-vigo-nanda-vigo-HBC2O.Jpeg,Nanda Vigo | Un tavolo della serie 'Border'. (1980s) | MutualArt,2000x2000,1600x1600,259.0,"FALLBACK_DA_CONTROLLARE; sorgente 2000x2000, 413.9KB; sfondo non pulito/ambientato ai bordi (45%); q=96; immagine preservata intera: sorgente 2000x2000; niente scontorno/crop",
2,vigo-border-glas-italia2.jpg,52.2,alta,"""Border"" ""Nanda Vigo""",2,mutualart.com,https://www.mutualart.com/Artwork/Un-tavolo-della-serie--Border--/8DE89E55183B3E324992BBAE8FCD43AF,https://media.mutualart.com/Images/2023_10/09/18/180339193/nanda-vigo-nanda-vigo-43QSV-570.Jpeg,Nanda Vigo | Un tavolo della serie 'Border'. (1980s) | MutualArt,570x570,1600x1600,105.2,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (570x570); sfondo non pulito/ambientato ai bordi (55%); q=96; immagine preservata intera: sorgente 570x570; niente scontorno/crop,
3,vigo-border-glas-italia3.jpg,45.0,alta,"""Border"" ""Nanda Vigo""",8,mutualart.com,https://www.mutualart.com/Artwork/Un-tavolo-della-serie--Border--/8DE89E55183B3E324992BBAE8FCD43AF,https://media.mutualart.com/Images/2026_04/13/15/123882946/a-mirror-by-n--vigo-DNNPF-570.Jpeg,Nanda Vigo | Un tavolo della serie 'Border'. (1980s) | MutualArt,570x570,1600x1600,119.4,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (570x570); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 570x570; niente scontorno/crop,
1,vigo-gral.jpg,2.0,da_verificare,"""Gral"" ""Nanda Vigo""",28,1stdibs.com,https://www.1stdibs.com/it/arredi/complementi-darredo/vasi-e-anfore/vasi/vaso-root-medium-blue-in-vetro-di-driade/id-f_11049033/,https://a.1stdibscdn.com/root-small-blue-vase-in-glass-by-driade-for-sale/1121189/f_110490031529318224523/11049003_master.jpg?width=240,Vaso Root Medium Blue in vetro di Driade in vendita su 1stDibs Italia,240x240,1600x1600,75.7,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (240x240); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 240x240; niente scontorno/crop,
2,vigo-gral2.jpg,10.0,da_verificare,"""Gral"" ""Nanda Vigo""",33,1stdibs.com,https://www.1stdibs.com/it/arredi/complementi-darredo/vasi-e-anfore/vasi/vaso-root-medium-blue-in-vetro-di-driade/id-f_11049033/,https://a.1stdibscdn.com/root-medium-blue-vase-in-glass-by-driade-for-sale/3663232/f_110490331529094411603/IMG_5238_br_org_master.jpg?width=768,Vaso Root Medium Blue in vetro di Driade in vendita su 1stDibs Italia,768x768,1600x1600,101.4,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (768x768); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 768x768; niente scontorno/crop,
3,vigo-gral3.jpg,22.0,da_verificare,"""Gral"" ""Nanda Vigo""",62,1stdibs.com,https://www.1stdibs.com/de/buy/couchtisch-glas/,https://a.1stdibscdn.com/large-karl-springer-lucite-leg-coffee-table-glass-1980s-for-sale/f_18883/f_492303821773494663537/f_49230382_1773494663832_bg_processed.jpg,"Couchtisch Glas — 4.375 im Angebot bei 1stDibs Deutschland | design  couchtisch glas, designer couchtisch glas, couchtisch glasplatte",1452x1452,1600x1600,177.1,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; file sorgente troppo leggero (45.9KB); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1452x1452; niente scontorno/crop,
1,vigo-on-ice.jpg,85.4,alta,"""On Ice"" ""Nanda Vigo""",1,clp1968.it,https://www.clp1968.it/mostra/nanda-vigo-alfabeto-cosmogonico/,https://www.clp1968.it/cms/wp-content/uploads/2023/01/14-Nanda-Vigo-Holiday-on-Ice-1992-per-Glas-Italia-cristallo-satinato-naturale-courtesy-Glas-Italia-1024x992.jpg,NANDA VIGO. Alfabeto Cosmogonico - CLP,1024x992,1600x1600,226.9,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (1024x992); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 1024x992; niente scontorno/crop,
2,vigo-on-ice2.jpg,73.0,alta,"""On Ice"" ""Nanda Vigo""",3,allegraravizza.it,https://www.allegraravizza.it/musei-e-progetti-esterni/,https://www.allegraravizza.it/wp-content/uploads/2022/03/NANDA-VIGO.-INCONTRI-RAVVICINATI-Sez.-design-specchio-Holiday-on-Ice-in-collaborazione-con-Glas-05-sett-1-nov2021-Fondazione-Sozzani-Milano-Ph.-Ilvio-Gallo-Courtesy-Fondazione-Sozzani.jpg,Musei e Progetti Esterni - GALLERIA ALLEGRA RAVIZZA,1908x1273,1600x1600,411.4,"FALLBACK_DA_CONTROLLARE; sorgente 1908x1273, 1293.7KB; sfondo non pulito/ambientato ai bordi (0%); q=92; immagine preservata intera: sorgente 1908x1273; niente scontorno/crop",
1,vigo-round-round.jpg,61.4,alta,"""Round Round"" ""Nanda Vigo""",1,finarte.it,https://www.finarte.it/asta/design-e-arti-decorative-milano-2023-11-15/nanda-vigo-round-round-112012,https://api.finarte.it/api/lotto/immagine/112012/0/800.jpg,"Nanda Vigo - Round Round 1990 ca. | Design e Arti Decorative | Finarte,  casa d'aste",799x586,1600x1600,113.3,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (799x586); sfondo non pulito/ambientato ai bordi (78%); q=96; immagine preservata intera: sorgente 799x586; niente scontorno/crop,
2,vigo-round-round2.jpg,71.0,alta,"""Round Round"" ""Nanda Vigo""",3,incanto.auction,https://www.incanto.auction/uk/auction-0205/nanda-vigo-specchiera-da-parete-mod-round-roun-47409,https://api.incanto.auction/api/lotto/immagine/47409.jpg,Nanda Vigo : Specchiera da parete mod. Round Round 160 - Auction The New  Design - Incanto Casa d'Aste e Galleria,800x1200,1600x1600,142.0,FALLBACK_DA_CONTROLLARE; file sorgente troppo leggero (40.5KB); sfondo non pulito/ambientato ai bordi (2%); q=96; immagine preservata intera: sorgente 800x1200; niente scontorno/crop,
3,vigo-round-round3.jpg,63.8,alta,"""Round Round"" ""Nanda Vigo""",4,arsvalue.com,https://www.arsvalue.com/it/lotti/480764/nanda-vigo-specchio-modello-round-round-160-produzione-glas-italia-macherio,https://www.arsvalue.com/Upl/Auctions/2039/3779/480764/768-644802.jpg,"Nanda Vigo Specchio modello ""Round Round 160"". Produzione Glas Italia,  Macherio, | Il Ponte Casa d'Aste | ArsValue.com",444x600,1600x1600,104.5,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (444x600); sfondo non pulito/ambientato ai bordi (48%); q=96; immagine preservata intera: sorgente 444x600; niente scontorno/crop,
1,vigo-venezia.jpg,65.8,alta,"""Venezia"" ""Nanda Vigo""",9,theloods.com,https://theloods.com/shop/italian-design-mirror-from-nanda-vigo-for-morphos-venezia-1985/,https://theloods.com/wp-content/uploads/2025/01/20241215-CZ-TheLoods-22.jpg,"Italian Design mirror from Nanda Vigo for Morphos, Venezia 1985 - The Loods",1701x1134,1600x1600,126.7,"OK; sorgente 1701x1134, 74.6KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1701x1134; niente scontorno/crop",
1,vigo-bric.jpg,37.0,media,"""Bric"" ""Nanda Vigo""",3,idainterni.com,https://www.idainterni.com/specchio-bric-glas/?srsltid=AfmBOoqdx21GlkvDk6wGaDPMeriOCxYV2teTiWurZRMfrFIxjy3DLSEH,https://www.idainterni.com/6522-medium_default/specchio-bric-glas.jpg,Bric - Glas,452x452,1600x1600,88.9,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (452x452); sfondo non pulito/ambientato ai bordi (55%); q=96; immagine preservata intera: sorgente 452x452; niente scontorno/crop,
2,vigo-bric2.jpg,59.8,alta,"""Bric"" ""Nanda Vigo""",4,miliashop.com,https://www.miliashop.com/it/specchi/3589-bric-glas-italia-specchio.html,https://www.miliashop.com/106746/bric-glas-italia-specchio.jpg,Bric Glas Italia Specchio,460x990,1600x1600,103.9,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (460x990); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 460x990; niente scontorno/crop,
3,vigo-bric3.jpg,42.6,media,"""Bric"" ""Nanda Vigo""",5,idainterni.com,https://www.idainterni.com/specchio-bric-glas/?srsltid=AfmBOops0Wf8d9wPO7OR5DL32AiAtJILoeOPfaAH-WsFwwUxDGgGTR5V,https://www.idainterni.com/926-large_default/specchio-bric-glas.jpg,Bric - Glas,800x800,1600x1600,122.8,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (800x800); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 800x800; niente scontorno/crop,
1,vigo-comodini.jpg,50.2,media,"""Comodini"" ""Nanda Vigo""",7,miliashop.com,https://www.miliashop.com/it/comodini-co/32196-storet-acerbis-comodino.html,https://www.miliashop.com/187173-thickbox_default/storet-acerbis-comodino.jpg,Storet Acerbis Comodino - Miliashop,1000x700,1600x1600,185.8,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (1000x700); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1000x700; niente scontorno/crop,
2,vigo-comodini2.jpg,49.0,media,"""Comodini"" ""Nanda Vigo""",8,miliashop.com,https://www.miliashop.com/it/comodini-co/32196-storet-acerbis-comodino.html,https://www.miliashop.com/187182-thickbox_default/storet-acerbis-comodino.jpg,Storet Acerbis Comodino - Miliashop,1000x700,1600x1600,116.0,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (1000x700); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1000x700; niente scontorno/crop,
3,vigo-comodini3.jpg,41.8,media,"""Comodini"" ""Nanda Vigo""",60,miliashop.com,https://www.miliashop.com/it/comodini-co/32196-storet-acerbis-comodino.html,https://www.miliashop.com/187178-thickbox_default/storet-acerbis-comodino.jpg,Storet Acerbis Comodino - Miliashop,1000x700,1600x1600,119.6,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (1000x700); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1000x700; niente scontorno/crop,
1,vigo-i-nuovi-barbari.jpg,75.4,alta,"""I nuovi barbari"" ""Nanda Vigo""",1,incanto.auction,https://www.incanto.auction/uk/auction-0216/vigo-nanda-nanda-vigo-tavolo-mod-i-nuovi-barbari-50673,https://api.incanto.auction/api/lotto/immagine/50673.jpg,Nanda Vigo : Tavolo mod. I nuovi barbari - Auction Design First - Incanto  Casa d'Aste e Galleria,1200x1800,1600x1600,264.9,"FALLBACK_DA_CONTROLLARE; sorgente 1200x1800, 75.8KB; sfondo non pulito/ambientato ai bordi (27%); q=96; immagine preservata intera: sorgente 1200x1800; niente scontorno/crop",
2,vigo-i-nuovi-barbari2.jpg,74.2,alta,"""I nuovi barbari"" ""Nanda Vigo""",2,incanto.auction,https://www.incanto.auction/it/asta-0216/vigo-nanda-nanda-vigo-tavolo-mod-i-nuovi-barbari-50673,https://api.incanto.auction/api/lotto/immagine/50673/3.jpg,Nanda Vigo : Tavolo mod. I nuovi barbari - Asta Design First - Incanto Casa  d'Aste e Galleria,1200x1800,1600x1600,420.3,"FALLBACK_DA_CONTROLLARE; sorgente 1200x1800, 244.3KB; sfondo non pulito/ambientato ai bordi (8%); q=90; immagine preservata intera: sorgente 1200x1800; niente scontorno/crop",
3,vigo-i-nuovi-barbari3.jpg,73.0,alta,"""I nuovi barbari"" ""Nanda Vigo""",3,incanto.auction,https://www.incanto.auction/uk/auction-0216/vigo-nanda-nanda-vigo-tavolo-mod-i-nuovi-barbari-50673,https://api.incanto.auction/api/lotto/immagine/50673/1.jpg,Nanda Vigo : Tavolo mod. I nuovi barbari - Auction Design First - Incanto  Casa d'Aste e Galleria,1200x1800,1600x1600,393.2,"FALLBACK_DA_CONTROLLARE; sorgente 1200x1800, 221.5KB; sfondo non pulito/ambientato ai bordi (14%); q=92; immagine preservata intera: sorgente 1200x1800; niente scontorno/crop",
1,vigo-serie-di-tappeti.jpg,67.4,alta,"""Serie di tappeti"" ""Nanda Vigo""",1,alleyoop.ilsole24ore.com,https://alleyoop.ilsole24ore.com/2017/08/18/integrare-architettura-arte-e-design-conversazione-con-nanda-vigo/,https://alleyoop.ilsole24ore.com/wp-content/uploads/sites/90/2017/08/Nanda-Vigo-Serie-di-Tappeti-per-Driade-1989-1.jpeg,"Integrare architettura, arte e design. Conversazione con Nanda Vigo -  ilSole24ORE",600x410,1600x1600,192.4,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (600x410); sfondo non pulito/ambientato ai bordi (0%); q=96; immagine preservata intera: sorgente 600x410; niente scontorno/crop,
1,vigo-mediterraneo.jpg,49.2,media,"""Mediterraneo"" ""Nanda Vigo""",3,cambiaste.com,https://www.cambiaste.com/it/asta-0461/nanda-vigo-205237,https://imageapi.cambiaste.com/api/lotto/immagine/205237.jpg,Nanda Vigo - Asta Fine Design - Cambi Casa d'Aste,1200x920,1600x1600,362.4,"FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente 1200x920, 116.4KB; sfondo non pulito/ambientato ai bordi (5%); q=96; immagine preservata intera: sorgente 1200x920; niente scontorno/crop",
2,vigo-mediterraneo2.jpg,16.0,media,"""Mediterraneo"" ""Nanda Vigo""",32,pamono.it,https://www.pamono.it/designers/nanda-vigo/sculture?srsltid=AfmBOorvkxIn53SZqp5071tdouwg4BWlXBTnwoHgLrlwla6FfDP5Oc-F,https://cdn20.pamono.com/p/m/1/7/1736859_lyvhkue8re/scultura-luminosa-a-specchio-di-nanda-vigo-anni-90.png,Compra Sculture di Nanda Vigo su Pamono,300x300,1600x1600,86.1,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (300x300); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 300x300; niente scontorno/crop,
3,vigo-mediterraneo3.jpg,16.0,media,"""Mediterraneo"" ""Nanda Vigo""",40,pamono.it,https://www.pamono.it/designers/nanda-vigo/sculture?srsltid=AfmBOoq7uLbLm6UZBPMa5qQtfU6zRfE1HDoB0-jSYherM1O3HgLktzw7,https://cdn20.pamono.com/p/m/1/7/1736866_g5f0wfs913/specchio-luminoso-di-nanda-vigo-anni-90.png,Compra Sculture di Nanda Vigo su Pamono,300x300,1600x1600,84.6,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (300x300); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 300x300; niente scontorno/crop,
1,vigo-puzzle.jpg,71.4,alta,"""Puzzle"" ""Nanda Vigo""",1,finarte.it,https://www.finarte.it/auction/design-decorative-arts-milan-2023-11-15/nanda-vigo-puzzle-112011,https://api.finarte.it/api/lotto/immagine/112011,"Nanda Vigo - Puzzle 1990 ca. | Design & Decorative Arts | Finarte, casa  d'aste",1199x664,1600x1600,102.3,FALLBACK_DA_CONTROLLARE; sorgente troppo piccola (1199x664); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1199x664; niente scontorno/crop,
2,vigo-puzzle2.jpg,74.2,alta,"""Puzzle"" ""Nanda Vigo""",2,incanto.auction,https://www.incanto.auction/uk/auction-0216/vigo-nanda-nanda-vigo-due-specchi-da-parete-della-serie-puzzle-50461,https://api.incanto.auction/api/lotto/immagine/50461.jpg,Nanda Vigo : Due specchi da parete della serie Puzzle - Auction Design  First - Incanto Casa d'Aste e Galleria,1200x1800,1600x1600,235.0,"FALLBACK_DA_CONTROLLARE; sorgente 1200x1800, 67.3KB; sfondo non pulito/ambientato ai bordi (21%); q=96; immagine preservata intera: sorgente 1200x1800; niente scontorno/crop",
3,vigo-puzzle3.jpg,70.6,alta,"""Puzzle"" ""Nanda Vigo""",5,incanto.auction,https://www.incanto.auction/uk/auction-0216/vigo-nanda-nanda-vigo-due-specchi-da-parete-della-serie-puzzle-50461,https://api.incanto.auction/api/lotto/immagine/50461/1.jpg,Nanda Vigo : Due specchi da parete della serie Puzzle - Auction Design  First - Incanto Casa d'Aste e Galleria,1200x1800,1600x1600,276.8,"FALLBACK_DA_CONTROLLARE; sorgente 1200x1800, 80.9KB; sfondo non pulito/ambientato ai bordi (11%); q=96; immagine preservata intera: sorgente 1200x1800; niente scontorno/crop",
1,vigo-vasi-in-argento.jpg,17.6,da_verificare,"""Vasi in argento"" ""Nanda Vigo""",1,pamono.it,https://www.pamono.it/vaso-art-nouveau-in-vetro-di-loetz-inizio-xx-secolo?srsltid=AfmBOorPK83C8caNGlHmGh7UyXMAMsLX5F3TVNYpIK-pTAO-RI19pKJr,https://cdn20.pamono.com/p/s/2/4/2491410_3e65haxvsj/vaso-art-nouveau-in-vetro-di-loetz-inizio-xx-secolo.jpg,"Vaso Art Nouveau in vetro di Loetz, inizio XX secolo",500x500,1600x1600,120.8,FALLBACK_ESTREMO_SEMANTICA_NON_SICURA; sorgente troppo piccola (500x500); sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 500x500; niente scontorno/crop,
